    1     0.0001   0.0014  -0.15259E-04   0.19156E-05   0.40482E-01   0.62058E+01   0.25391E+04
    2     0.0088   0.1221  -0.29032E-02  -0.27401E-03   0.40206E-01   0.61753E+01   0.57049E+04
    3     0.0176   0.2423  -0.60679E-02  -0.61901E-03   0.39861E-01   0.61459E+01   0.60060E+04
    4     0.0264   0.3621  -0.93803E-02  -0.99638E-03   0.39484E-01   0.61171E+01   0.62107E+04
    5     0.0353   0.4814  -0.12806E-01  -0.13968E-02   0.39083E-01   0.60887E+01   0.63881E+04
    6     0.0443   0.6003  -0.16337E-01  -0.18183E-02   0.38662E-01   0.60606E+01   0.65403E+04
    7     0.0534   0.7188  -0.19959E-01  -0.22567E-02   0.38223E-01   0.60328E+01   0.66732E+04
    8     0.0626   0.8368  -0.23667E-01  -0.27101E-02   0.37770E-01   0.60054E+01   0.67968E+04
    9     0.0718   0.9543  -0.27457E-01  -0.31779E-02   0.37302E-01   0.59782E+01   0.69154E+04
   10     0.0811   1.0713  -0.31327E-01  -0.36599E-02   0.36820E-01   0.59512E+01   0.70259E+04
   11     0.0905   1.1879  -0.35275E-01  -0.41555E-02   0.36325E-01   0.59245E+01   0.71325E+04
   12     0.1000   1.3039  -0.39307E-01  -0.46660E-02   0.35814E-01   0.58980E+01   0.72339E+04
   13     0.1096   1.4195  -0.43403E-01  -0.51863E-02   0.35294E-01   0.58718E+01   0.73317E+04
   14     0.1192   1.5346  -0.47575E-01  -0.57195E-02   0.34760E-01   0.58457E+01   0.74271E+04
   15     0.1290   1.6491  -0.51820E-01  -0.62654E-02   0.34215E-01   0.58199E+01   0.75177E+04
   16     0.1388   1.7632  -0.56140E-01  -0.68238E-02   0.33656E-01   0.57943E+01   0.76087E+04
   17     0.1487   1.8767  -0.60532E-01  -0.73951E-02   0.33085E-01   0.57689E+01   0.76946E+04
   18     0.1587   1.9897  -0.64998E-01  -0.79790E-02   0.32501E-01   0.57437E+01   0.77802E+04
   19     0.1687   2.1021  -0.69538E-01  -0.85755E-02   0.31904E-01   0.57187E+01   0.78625E+04
   20     0.1789   2.2140  -0.74149E-01  -0.91848E-02   0.31295E-01   0.56940E+01   0.79412E+04
   21     0.1891   2.3254  -0.78834E-01  -0.98071E-02   0.30673E-01   0.56694E+01   0.80205E+04
   22     0.1995   2.4362  -0.83592E-01  -0.10442E-01   0.30038E-01   0.56450E+01   0.80969E+04
   23     0.2099   2.5465  -0.88422E-01  -0.11090E-01   0.29390E-01   0.56209E+01   0.81720E+04
   24     0.2204   2.6562  -0.93323E-01  -0.11750E-01   0.28730E-01   0.55970E+01   0.82453E+04
   25     0.2310   2.7653  -0.98298E-01  -0.12424E-01   0.28056E-01   0.55732E+01   0.83170E+04
   26     0.2417   2.8738  -0.10335E+00  -0.13111E-01   0.27369E-01   0.55497E+01   0.83877E+04
   27     0.2525   2.9818  -0.10847E+00  -0.13811E-01   0.26669E-01   0.55264E+01   0.84552E+04
   28     0.2634   3.0892  -0.11366E+00  -0.14525E-01   0.25955E-01   0.55033E+01   0.85222E+04
   29     0.2744   3.1959  -0.11893E+00  -0.15252E-01   0.25228E-01   0.54804E+01   0.85875E+04
   30     0.2855   3.3021  -0.12427E+00  -0.15993E-01   0.24487E-01   0.54577E+01   0.86511E+04
   31     0.2967   3.4077  -0.12969E+00  -0.16748E-01   0.23732E-01   0.54352E+01   0.87121E+04
   32     0.3079   3.5127  -0.13517E+00  -0.17516E-01   0.22964E-01   0.54129E+01   0.87721E+04
   33     0.3193   3.6170  -0.14068E+00  -0.18284E-01   0.22196E-01   0.53906E+01   0.88318E+04
   34     0.3308   3.7207  -0.14630E+00  -0.19075E-01   0.21405E-01   0.53687E+01   0.88888E+04
   35     0.3423   3.8238  -0.15199E+00  -0.19883E-01   0.20597E-01   0.53470E+01   0.89418E+04
   36     0.3540   3.9263  -0.15777E+00  -0.20707E-01   0.19773E-01   0.53256E+01   0.89955E+04
   37     0.3658   4.0281  -0.16363E+00  -0.21545E-01   0.18935E-01   0.53043E+01   0.90466E+04
   38     0.3777   4.1293  -0.16955E+00  -0.22398E-01   0.18082E-01   0.52833E+01   0.90957E+04
   39     0.3896   4.2299  -0.17555E+00  -0.23265E-01   0.17215E-01   0.52624E+01   0.91435E+04
   40     0.4017   4.3298  -0.18163E+00  -0.24148E-01   0.16332E-01   0.52418E+01   0.91894E+04
   41     0.4139   4.4291  -0.18778E+00  -0.25045E-01   0.15435E-01   0.52213E+01   0.92336E+04
   42     0.4262   4.5276  -0.19400E+00  -0.25958E-01   0.14522E-01   0.52011E+01   0.92758E+04
   43     0.4386   4.6256  -0.20030E+00  -0.26885E-01   0.13595E-01   0.51811E+01   0.93167E+04
   44     0.4511   4.7229  -0.20668E+00  -0.27829E-01   0.12651E-01   0.51613E+01   0.93612E+04
   45     0.4637   4.8195  -0.21313E+00  -0.28787E-01   0.11693E-01   0.51417E+01   0.94037E+04
   46     0.4764   4.9154  -0.21966E+00  -0.29762E-01   0.10718E-01   0.51223E+01   0.94363E+04
   47     0.4893   5.0106  -0.22626E+00  -0.30751E-01   0.97289E-02   0.51031E+01   0.94656E+04
   48     0.5022   5.1052  -0.23294E+00  -0.31757E-01   0.87233E-02   0.50842E+01   0.94975E+04
   49     0.5153   5.1991  -0.23969E+00  -0.32778E-01   0.77022E-02   0.50654E+01   0.95283E+04
   50     0.5285   5.2923  -0.24651E+00  -0.33815E-01   0.66655E-02   0.50469E+01   0.95576E+04
