    1     0.0001   0.0014  -0.15259E-04  -0.62126E-06   0.11156E+00   0.13450E+02   0.45044E+00
    2     0.0088   0.1221  -0.10612E-02   0.10924E-04   0.11157E+00   0.13366E+02   0.37256E+00
    3     0.0176   0.2423  -0.22207E-02   0.24333E-05   0.11156E+00   0.13283E+02   0.39466E+00
    4     0.0264   0.3621  -0.34267E-02  -0.96297E-05   0.11155E+00   0.13201E+02   0.40952E+00
    5     0.0353   0.4814  -0.46874E-02  -0.27388E-04   0.11153E+00   0.13119E+02   0.42444E+00
    6     0.0443   0.6003  -0.59846E-02  -0.46494E-04   0.11152E+00   0.13038E+02   0.43738E+00
    7     0.0534   0.7188  -0.73164E-02  -0.66506E-04   0.11150E+00   0.12957E+02   0.44922E+00
    8     0.0626   0.8368  -0.86808E-02  -0.86882E-04   0.11147E+00   0.12876E+02   0.46056E+00
    9     0.0718   0.9543  -0.10078E-01  -0.10770E-03   0.11145E+00   0.12796E+02   0.47180E+00
   10     0.0811   1.0713  -0.11505E-01  -0.12857E-03   0.11143E+00   0.12716E+02   0.48262E+00
   11     0.0905   1.1879  -0.12963E-01  -0.14993E-03   0.11141E+00   0.12636E+02   0.49341E+00
   12     0.1000   1.3039  -0.14451E-01  -0.17096E-03   0.11139E+00   0.12556E+02   0.50393E+00
   13     0.1096   1.4195  -0.15968E-01  -0.19204E-03   0.11137E+00   0.12477E+02   0.51450E+00
   14     0.1192   1.5346  -0.17516E-01  -0.21330E-03   0.11135E+00   0.12399E+02   0.52511E+00
   15     0.1290   1.6491  -0.19101E-01  -0.23682E-03   0.11132E+00   0.12320E+02   0.53576E+00
   16     0.1388   1.7632  -0.20706E-01  -0.25780E-03   0.11130E+00   0.12242E+02   0.54633E+00
   17     0.1487   1.8767  -0.22341E-01  -0.27914E-03   0.11128E+00   0.12164E+02   0.55676E+00
   18     0.1587   1.9897  -0.24006E-01  -0.30082E-03   0.11126E+00   0.12087E+02   0.56742E+00
   19     0.1687   2.1021  -0.25701E-01  -0.32331E-03   0.11124E+00   0.12010E+02   0.57805E+00
   20     0.1789   2.2140  -0.27426E-01  -0.34626E-03   0.11122E+00   0.11933E+02   0.58866E+00
   21     0.1891   2.3254  -0.29181E-01  -0.36965E-03   0.11119E+00   0.11856E+02   0.59949E+00
   22     0.1995   2.4362  -0.30966E-01  -0.39339E-03   0.11117E+00   0.11780E+02   0.61028E+00
   23     0.2099   2.5465  -0.32781E-01  -0.41795E-03   0.11114E+00   0.11704E+02   0.62120E+00
   24     0.2204   2.6562  -0.34627E-01  -0.44358E-03   0.11112E+00   0.11629E+02   0.63220E+00
   25     0.2310   2.7653  -0.36502E-01  -0.46972E-03   0.11109E+00   0.11554E+02   0.64332E+00
   26     0.2417   2.8738  -0.38409E-01  -0.49727E-03   0.11106E+00   0.11479E+02   0.65458E+00
   27     0.2525   2.9818  -0.40346E-01  -0.52598E-03   0.11104E+00   0.11404E+02   0.66581E+00
   28     0.2634   3.0892  -0.42313E-01  -0.55558E-03   0.11101E+00   0.11330E+02   0.67723E+00
   29     0.2744   3.1959  -0.44311E-01  -0.58635E-03   0.11098E+00   0.11256E+02   0.68877E+00
   30     0.2855   3.3021  -0.46339E-01  -0.61821E-03   0.11094E+00   0.11183E+02   0.70039E+00
   31     0.2967   3.4077  -0.48397E-01  -0.65126E-03   0.11091E+00   0.11110E+02   0.71205E+00
   32     0.3079   3.5127  -0.50488E-01  -0.68644E-03   0.11088E+00   0.11037E+02   0.72387E+00
   33     0.3193   3.6170  -0.52598E-01  -0.72023E-03   0.11084E+00   0.10964E+02   0.73585E+00
   34     0.3308   3.7207  -0.54752E-01  -0.75873E-03   0.11080E+00   0.10892E+02   0.74788E+00
   35     0.3423   3.8238  -0.56938E-01  -0.79942E-03   0.11076E+00   0.10820E+02   0.75989E+00
   36     0.3540   3.9263  -0.59158E-01  -0.84263E-03   0.11072E+00   0.10749E+02   0.77221E+00
   37     0.3658   4.0281  -0.61411E-01  -0.88805E-03   0.11067E+00   0.10678E+02   0.78459E+00
   38     0.3777   4.1293  -0.63696E-01  -0.93588E-03   0.11063E+00   0.10607E+02   0.79706E+00
   39     0.3896   4.2299  -0.66016E-01  -0.98644E-03   0.11058E+00   0.10537E+02   0.80968E+00
   40     0.4017   4.3298  -0.68370E-01  -0.10398E-02   0.11052E+00   0.10467E+02   0.82241E+00
   41     0.4139   4.4291  -0.70757E-01  -0.10955E-02   0.11047E+00   0.10397E+02   0.83527E+00
   42     0.4262   4.5276  -0.73178E-01  -0.11538E-02   0.11041E+00   0.10328E+02   0.84829E+00
   43     0.4386   4.6256  -0.75633E-01  -0.12150E-02   0.11035E+00   0.10259E+02   0.86130E+00
   44     0.4511   4.7229  -0.78123E-01  -0.12793E-02   0.11028E+00   0.10191E+02   0.87447E+00
   45     0.4637   4.8195  -0.80648E-01  -0.13471E-02   0.11021E+00   0.10123E+02   0.88783E+00
   46     0.4764   4.9154  -0.83207E-01  -0.14179E-02   0.11014E+00   0.10055E+02   0.90129E+00
   47     0.4893   5.0106  -0.85801E-01  -0.14915E-02   0.11007E+00   0.99877E+01   0.91486E+00
   48     0.5022   5.1052  -0.88430E-01  -0.15686E-02   0.10999E+00   0.99208E+01   0.92851E+00
   49     0.5153   5.1991  -0.91095E-01  -0.16491E-02   0.10991E+00   0.98542E+01   0.94222E+00
   50     0.5285   5.2923  -0.93794E-01  -0.17331E-02   0.10983E+00   0.97881E+01   0.95617E+00
   51     0.5417   5.3849  -0.96528E-01  -0.18209E-02   0.10974E+00   0.97223E+01   0.97005E+00
   52     0.5552   5.4767  -0.99300E-01  -0.19123E-02   0.10965E+00   0.96570E+01   0.98413E+00
   53     0.5687   5.5679  -0.10211E+00  -0.20082E-02   0.10955E+00   0.95920E+01   0.99844E+00
   54     0.5823   5.6583  -0.10496E+00  -0.21093E-02   0.10945E+00   0.95275E+01   0.10127E+01
   55     0.5961   5.7481  -0.10785E+00  -0.22151E-02   0.10935E+00   0.94634E+01   0.10272E+01
   56     0.6099   5.8371  -0.11077E+00  -0.23253E-02   0.10924E+00   0.93996E+01   0.10418E+01
   57     0.6239   5.9255  -0.11374E+00  -0.24391E-02   0.10912E+00   0.93363E+01   0.10565E+01
   58     0.6381   6.0132  -0.11673E+00  -0.25565E-02   0.10901E+00   0.92734E+01   0.10714E+01
   59     0.6523   6.1001  -0.11976E+00  -0.26779E-02   0.10888E+00   0.92108E+01   0.10863E+01
   60     0.6667   6.1864  -0.12283E+00  -0.28038E-02   0.10876E+00   0.91486E+01   0.11013E+01
   61     0.6812   6.2719  -0.12594E+00  -0.29347E-02   0.10863E+00   0.90869E+01   0.11164E+01
   62     0.6958   6.3568  -0.12909E+00  -0.30711E-02   0.10849E+00   0.90256E+01   0.11316E+01
   63     0.7105   6.4409  -0.13228E+00  -0.32132E-02   0.10835E+00   0.89647E+01   0.11470E+01
   64     0.7254   6.5244  -0.13551E+00  -0.33604E-02   0.10820E+00   0.89042E+01   0.11623E+01
   65     0.7404   6.6071  -0.13878E+00  -0.35125E-02   0.10805E+00   0.88441E+01   0.11778E+01
   66     0.7555   6.6891  -0.14208E+00  -0.36692E-02   0.10789E+00   0.87845E+01   0.11934E+01
   67     0.7708   6.7704  -0.14543E+00  -0.38312E-02   0.10773E+00   0.87252E+01   0.12091E+01
   68     0.7862   6.8511  -0.14882E+00  -0.39991E-02   0.10756E+00   0.86664E+01   0.12249E+01
   69     0.8017   6.9310  -0.15224E+00  -0.41731E-02   0.10739E+00   0.86080E+01   0.12408E+01
   70     0.8174   7.0102  -0.15571E+00  -0.43531E-02   0.10721E+00   0.85500E+01   0.12568E+01
   71     0.8332   7.0886  -0.15922E+00  -0.45388E-02   0.10702E+00   0.84924E+01   0.12730E+01
   72     0.8491   7.1664  -0.16277E+00  -0.47302E-02   0.10683E+00   0.84351E+01   0.12890E+01
   73     0.8652   7.2435  -0.16636E+00  -0.49272E-02   0.10663E+00   0.83783E+01   0.13052E+01
   74     0.8814   7.3199  -0.16999E+00  -0.51298E-02   0.10643E+00   0.83220E+01   0.13214E+01
   75     0.8977   7.3956  -0.17367E+00  -0.53394E-02   0.10622E+00   0.82661E+01   0.13377E+01
   76     0.9142   7.4705  -0.17738E+00  -0.55558E-02   0.10601E+00   0.82106E+01   0.13541E+01
   77     0.9309   7.5448  -0.18115E+00  -0.57791E-02   0.10578E+00   0.81555E+01   0.13706E+01
   78     0.9477   7.6184  -0.18495E+00  -0.60082E-02   0.10555E+00   0.81009E+01   0.13872E+01
   79     0.9646   7.6913  -0.18879E+00  -0.62431E-02   0.10532E+00   0.80466E+01   0.14039E+01
   80     0.9817   7.7635  -0.19267E+00  -0.64846E-02   0.10508E+00   0.79928E+01   0.14205E+01
   81     0.9989   7.8350  -0.19660E+00  -0.67336E-02   0.10483E+00   0.79394E+01   0.14372E+01
   82     1.0163   7.9058  -0.20057E+00  -0.69892E-02   0.10457E+00   0.78864E+01   0.14540E+01
   83     1.0338   7.9759  -0.20459E+00  -0.72524E-02   0.10431E+00   0.78338E+01   0.14708E+01
   84     1.0515   8.0453  -0.20865E+00  -0.75225E-02   0.10404E+00   0.77817E+01   0.14876E+01
   85     1.0693   8.1141  -0.21276E+00  -0.77996E-02   0.10376E+00   0.77299E+01   0.15045E+01
   86     1.0873   8.1821  -0.21690E+00  -0.80844E-02   0.10348E+00   0.76786E+01   0.15214E+01
   87     1.1055   8.2495  -0.22110E+00  -0.83772E-02   0.10318E+00   0.76277E+01   0.15383E+01
   88     1.1238   8.3162  -0.22534E+00  -0.86780E-02   0.10288E+00   0.75772E+01   0.15552E+01
   89     1.1423   8.3823  -0.22962E+00  -0.89860E-02   0.10258E+00   0.75271E+01   0.15721E+01
   90     1.1609   8.4477  -0.23395E+00  -0.93008E-02   0.10226E+00   0.74774E+01   0.15892E+01
   91     1.1797   8.5124  -0.23831E+00  -0.96236E-02   0.10194E+00   0.74281E+01   0.16062E+01
   92     1.1986   8.5764  -0.24273E+00  -0.99542E-02   0.10161E+00   0.73792E+01   0.16234E+01
   93     1.2177   8.6398  -0.24719E+00  -0.10293E-01   0.10127E+00   0.73308E+01   0.16405E+01
   94     1.2370   8.7025  -0.25171E+00  -0.10641E-01   0.10092E+00   0.72828E+01   0.16577E+01
   95     1.2565   8.7646  -0.25626E+00  -0.10996E-01   0.10057E+00   0.72352E+01   0.16746E+01
   96     1.2761   8.8260  -0.26086E+00  -0.11360E-01   0.10020E+00   0.71880E+01   0.16913E+01
   97     1.2959   8.8868  -0.26551E+00  -0.11732E-01   0.99830E-01   0.71412E+01   0.17082E+01
   98     1.3158   8.9469  -0.27020E+00  -0.12112E-01   0.99450E-01   0.70947E+01   0.17251E+01
   99     1.3360   9.0065  -0.27494E+00  -0.12500E-01   0.99061E-01   0.70488E+01   0.17421E+01
  100     1.3563   9.0653  -0.27973E+00  -0.12899E-01   0.98663E-01   0.70032E+01   0.17589E+01
  101     1.3767   9.1236  -0.28457E+00  -0.13307E-01   0.98255E-01   0.69580E+01   0.17758E+01
  102     1.3974   9.1812  -0.28945E+00  -0.13722E-01   0.97840E-01   0.69132E+01   0.17925E+01
  103     1.4183   9.2382  -0.29438E+00  -0.14146E-01   0.97416E-01   0.68688E+01   0.18093E+01
  104     1.4393   9.2945  -0.29935E+00  -0.14578E-01   0.96984E-01   0.68248E+01   0.18260E+01
  105     1.4605   9.3503  -0.30437E+00  -0.15020E-01   0.96542E-01   0.67813E+01   0.18427E+01
  106     1.4819   9.4054  -0.30946E+00  -0.15475E-01   0.96087E-01   0.67381E+01   0.18592E+01
  107     1.5035   9.4600  -0.31460E+00  -0.15942E-01   0.95619E-01   0.66954E+01   0.18756E+01
  108     1.5252   9.5139  -0.31979E+00  -0.16419E-01   0.95143E-01   0.66531E+01   0.18920E+01
  109     1.5472   9.5673  -0.32501E+00  -0.16899E-01   0.94662E-01   0.66112E+01   0.19083E+01
  110     1.5693   9.6200  -0.33026E+00  -0.17385E-01   0.94176E-01   0.65695E+01   0.19247E+01
  111     1.5917   9.6722  -0.33557E+00  -0.17883E-01   0.93679E-01   0.65282E+01   0.19410E+01
  112     1.6142   9.7238  -0.34094E+00  -0.18395E-01   0.93167E-01   0.64874E+01   0.19570E+01
  113     1.6369   9.7748  -0.34637E+00  -0.18918E-01   0.92644E-01   0.64470E+01   0.19730E+01
  114     1.6598   9.8252  -0.35184E+00  -0.19450E-01   0.92112E-01   0.64070E+01   0.19888E+01
  115     1.6830   9.8751  -0.35736E+00  -0.19992E-01   0.91570E-01   0.63675E+01   0.20045E+01
  116     1.7063   9.9244  -0.36294E+00  -0.20545E-01   0.91017E-01   0.63282E+01   0.20203E+01
  117     1.7298   9.9731  -0.36856E+00  -0.21108E-01   0.90454E-01   0.62894E+01   0.20357E+01
  118     1.7536  10.0213  -0.37424E+00  -0.21682E-01   0.89880E-01   0.62509E+01   0.20505E+01
  119     1.7775  10.0689  -0.37996E+00  -0.22267E-01   0.89295E-01   0.62128E+01   0.20653E+01
  120     1.8016  10.1160  -0.38574E+00  -0.22862E-01   0.88700E-01   0.61751E+01   0.20804E+01
  121     1.8260  10.1626  -0.39158E+00  -0.23469E-01   0.88093E-01   0.61379E+01   0.20957E+01
  122     1.8506  10.2086  -0.39746E+00  -0.24087E-01   0.87475E-01   0.61009E+01   0.21106E+01
  123     1.8753  10.2541  -0.40340E+00  -0.24717E-01   0.86845E-01   0.60644E+01   0.21252E+01
  124     1.9003  10.2990  -0.40939E+00  -0.25359E-01   0.86203E-01   0.60281E+01   0.21393E+01
  125     1.9256  10.3434  -0.41543E+00  -0.26011E-01   0.85551E-01   0.59924E+01   0.21534E+01
  126     1.9510  10.3873  -0.42152E+00  -0.26673E-01   0.84889E-01   0.59569E+01   0.21674E+01
  127     1.9766  10.4307  -0.42767E+00  -0.27348E-01   0.84214E-01   0.59219E+01   0.21813E+01
  128     2.0025  10.4736  -0.43387E+00  -0.28035E-01   0.83526E-01   0.58873E+01   0.21949E+01
  129     2.0286  10.5160  -0.44012E+00  -0.28733E-01   0.82829E-01   0.58530E+01   0.22082E+01
  130     2.0550  10.5579  -0.44642E+00  -0.29441E-01   0.82121E-01   0.58191E+01   0.22214E+01
  131     2.0815  10.5993  -0.45278E+00  -0.30162E-01   0.81399E-01   0.57855E+01   0.22343E+01
  132     2.1083  10.6402  -0.45921E+00  -0.30899E-01   0.80663E-01   0.57524E+01   0.22470E+01
  133     2.1353  10.6806  -0.46569E+00  -0.31649E-01   0.79913E-01   0.57196E+01   0.22596E+01
  134     2.1626  10.7205  -0.47222E+00  -0.32410E-01   0.79152E-01   0.56872E+01   0.22718E+01
  135     2.1901  10.7600  -0.47880E+00  -0.33180E-01   0.78382E-01   0.56551E+01   0.22839E+01
  136     2.2178  10.7990  -0.48543E+00  -0.33962E-01   0.77600E-01   0.56235E+01   0.22957E+01
  137     2.2458  10.8375  -0.49213E+00  -0.34760E-01   0.76802E-01   0.55923E+01   0.23070E+01
  138     2.2740  10.8756  -0.49888E+00  -0.35571E-01   0.75991E-01   0.55614E+01   0.23182E+01
  139     2.3025  10.9132  -0.50569E+00  -0.36395E-01   0.75167E-01   0.55308E+01   0.23292E+01
  140     2.3312  10.9504  -0.51255E+00  -0.37231E-01   0.74331E-01   0.55007E+01   0.23400E+01
  141     2.3602  10.9871  -0.51947E+00  -0.38079E-01   0.73482E-01   0.54709E+01   0.23504E+01
  142     2.3894  11.0234  -0.52645E+00  -0.38942E-01   0.72620E-01   0.54414E+01   0.23605E+01
  143     2.4188  11.0592  -0.53349E+00  -0.39819E-01   0.71743E-01   0.54124E+01   0.23703E+01
  144     2.4486  11.0946  -0.54059E+00  -0.40710E-01   0.70852E-01   0.53837E+01   0.23797E+01
  145     2.4785  11.1296  -0.54775E+00  -0.41614E-01   0.69948E-01   0.53555E+01   0.23891E+01
  146     2.5088  11.1641  -0.55496E+00  -0.42530E-01   0.69032E-01   0.53275E+01   0.23980E+01
  147     2.5393  11.1982  -0.56222E+00  -0.43460E-01   0.68102E-01   0.52999E+01   0.24064E+01
  148     2.5701  11.2320  -0.56955E+00  -0.44404E-01   0.67157E-01   0.52727E+01   0.24146E+01
  149     2.6011  11.2653  -0.57693E+00  -0.45362E-01   0.66200E-01   0.52458E+01   0.24226E+01
  150     2.6324  11.2982  -0.58437E+00  -0.46332E-01   0.65230E-01   0.52193E+01   0.24303E+01
  151     2.6640  11.3306  -0.59188E+00  -0.47321E-01   0.64241E-01   0.51932E+01   0.24375E+01
  152     2.6958  11.3627  -0.59945E+00  -0.48325E-01   0.63237E-01   0.51675E+01   0.24443E+01
  153     2.7280  11.3944  -0.60708E+00  -0.49340E-01   0.62222E-01   0.51421E+01   0.24507E+01
  154     2.7604  11.4258  -0.61476E+00  -0.50371E-01   0.61191E-01   0.51171E+01   0.24570E+01
  155     2.7931  11.4567  -0.62251E+00  -0.51417E-01   0.60145E-01   0.50924E+01   0.24630E+01
  156     2.8260  11.4872  -0.63032E+00  -0.52475E-01   0.59087E-01   0.50681E+01   0.24687E+01
  157     2.8593  11.5174  -0.63818E+00  -0.53548E-01   0.58014E-01   0.50442E+01   0.24741E+01
  158     2.8929  11.5472  -0.64610E+00  -0.54637E-01   0.56925E-01   0.50206E+01   0.24790E+01
  159     2.9267  11.5766  -0.65410E+00  -0.55743E-01   0.55819E-01   0.49974E+01   0.24833E+01
  160     2.9608  11.6057  -0.66215E+00  -0.56864E-01   0.54698E-01   0.49746E+01   0.24871E+01
  161     2.9953  11.6344  -0.67027E+00  -0.57999E-01   0.53563E-01   0.49520E+01   0.24909E+01
  162     3.0300  11.6628  -0.67845E+00  -0.59150E-01   0.52412E-01   0.49299E+01   0.24942E+01
  163     3.0651  11.6908  -0.68669E+00  -0.60318E-01   0.51244E-01   0.49082E+01   0.24971E+01
  164     3.1004  11.7184  -0.69500E+00  -0.61502E-01   0.50060E-01   0.48868E+01   0.24999E+01
  165     3.1360  11.7458  -0.70338E+00  -0.62701E-01   0.48861E-01   0.48659E+01   0.25022E+01
  166     3.1720  11.7727  -0.71181E+00  -0.63916E-01   0.47646E-01   0.48453E+01   0.25038E+01
  167     3.2083  11.7994  -0.72031E+00  -0.65148E-01   0.46414E-01   0.48249E+01   0.25051E+01
  168     3.2449  11.8257  -0.72887E+00  -0.66395E-01   0.45166E-01   0.48048E+01   0.25063E+01
  169     3.2818  11.8517  -0.73750E+00  -0.67659E-01   0.43902E-01   0.47852E+01   0.25069E+01
  170     3.3190  11.8773  -0.74620E+00  -0.68942E-01   0.42620E-01   0.47659E+01   0.25068E+01
  171     3.3565  11.9026  -0.75495E+00  -0.70239E-01   0.41323E-01   0.47470E+01   0.25066E+01
  172     3.3944  11.9277  -0.76378E+00  -0.71555E-01   0.40007E-01   0.47284E+01   0.25059E+01
  173     3.4326  11.9524  -0.77268E+00  -0.72888E-01   0.38674E-01   0.47102E+01   0.25047E+01
  174     3.4712  11.9768  -0.78163E+00  -0.74234E-01   0.37328E-01   0.46923E+01   0.25032E+01
  175     3.5100  12.0009  -0.79065E+00  -0.75601E-01   0.35960E-01   0.46747E+01   0.25013E+01
  176     3.5492  12.0246  -0.79975E+00  -0.76987E-01   0.34575E-01   0.46575E+01   0.24990E+01
  177     3.5888  12.0481  -0.80891E+00  -0.78388E-01   0.33174E-01   0.46406E+01   0.24963E+01
