    1     0.0001   0.0014  -0.30518E-04  -0.93190E-06   0.23982E-01   0.48177E+01   0.51061E+05
    2     0.0088   0.1221  -0.45596E-02  -0.65295E-03   0.23330E-01   0.48021E+01   0.89239E+05
    3     0.0176   0.2423  -0.95082E-02  -0.14224E-02   0.22560E-01   0.47875E+01   0.93283E+05
    4     0.0264   0.3621  -0.14689E-01  -0.22521E-02   0.21730E-01   0.47735E+01   0.95926E+05
    5     0.0353   0.4814  -0.20042E-01  -0.31239E-02   0.20859E-01   0.47599E+01   0.98100E+05
    6     0.0443   0.6003  -0.25551E-01  -0.40337E-02   0.19949E-01   0.47466E+01   0.99836E+05
    7     0.0534   0.7188  -0.31195E-01  -0.49740E-02   0.19009E-01   0.47337E+01   0.10124E+06
    8     0.0626   0.8368  -0.36965E-01  -0.59431E-02   0.18039E-01   0.47209E+01   0.10248E+06
    9     0.0718   0.9543  -0.42854E-01  -0.69392E-02   0.17043E-01   0.47085E+01   0.10361E+06
   10     0.0811   1.0713  -0.48859E-01  -0.79606E-02   0.16022E-01   0.46963E+01   0.10460E+06
   11     0.0905   1.1879  -0.54983E-01  -0.90087E-02   0.14974E-01   0.46843E+01   0.10551E+06
   12     0.1000   1.3039  -0.61204E-01  -0.10077E-01   0.13905E-01   0.46725E+01   0.10628E+06
   13     0.1096   1.4195  -0.67533E-01  -0.11169E-01   0.12813E-01   0.46609E+01   0.10701E+06
   14     0.1192   1.5346  -0.73967E-01  -0.12284E-01   0.11698E-01   0.46495E+01   0.10769E+06
   15     0.1290   1.6491  -0.80504E-01  -0.13421E-01   0.10562E-01   0.46384E+01   0.10825E+06
   16     0.1388   1.7632  -0.87143E-01  -0.14580E-01   0.94024E-02   0.46274E+01   0.10880E+06
   17     0.1487   1.8767  -0.93884E-01  -0.15762E-01   0.82210E-02   0.46166E+01   0.10926E+06
   18     0.1587   1.9897  -0.10073E+00  -0.16965E-01   0.70179E-02   0.46059E+01   0.10970E+06
   19     0.1687   2.1021  -0.10767E+00  -0.18190E-01   0.57922E-02   0.45955E+01   0.11007E+06
   20     0.1789   2.2140  -0.11471E+00  -0.19438E-01   0.45448E-02   0.45852E+01   0.11038E+06
   21     0.1891   2.3254  -0.12185E+00  -0.20707E-01   0.32754E-02   0.45751E+01   0.11067E+06
   22     0.1995   2.4362  -0.12909E+00  -0.21998E-01   0.19848E-02   0.45652E+01   0.11089E+06
   23     0.2099   2.5465  -0.13644E+00  -0.23312E-01   0.67059E-03   0.45555E+01   0.11108E+06
   24     0.2204   2.6562  -0.14388E+00  -0.24649E-01  -0.66608E-03   0.45459E+01   0.11123E+06
   25     0.2310   2.7653  -0.15141E+00  -0.26003E-01  -0.20203E-02   0.45364E+01   0.11134E+06
   26     0.2417   2.8738  -0.15903E+00  -0.27378E-01  -0.33951E-02   0.45271E+01   0.11143E+06
   27     0.2525   2.9818  -0.16676E+00  -0.28776E-01  -0.47934E-02   0.45180E+01   0.11145E+06
   28     0.2634   3.0892  -0.17457E+00  -0.30195E-01  -0.62127E-02   0.45091E+01   0.11146E+06
   29     0.2744   3.1959  -0.18248E+00  -0.31634E-01  -0.76518E-02   0.45003E+01   0.11144E+06
   30     0.2855   3.3021  -0.19049E+00  -0.33094E-01  -0.91117E-02   0.44916E+01   0.11138E+06
   31     0.2967   3.4077  -0.19858E+00  -0.34575E-01  -0.10593E-01   0.44831E+01   0.11127E+06
   32     0.3079   3.5127  -0.20677E+00  -0.36078E-01  -0.12096E-01   0.44747E+01   0.11113E+06
   33     0.3193   3.6170  -0.21502E+00  -0.37589E-01  -0.13607E-01   0.44664E+01   0.11100E+06
   34     0.3308   3.7207  -0.22340E+00  -0.39136E-01  -0.15154E-01   0.44582E+01   0.11081E+06
   35     0.3423   3.8238  -0.23188E+00  -0.40706E-01  -0.16724E-01   0.44503E+01   0.11056E+06
   36     0.3540   3.9263  -0.24046E+00  -0.42299E-01  -0.18316E-01   0.44425E+01   0.11032E+06
   37     0.3658   4.0281  -0.24913E+00  -0.43914E-01  -0.19932E-01   0.44348E+01   0.11003E+06
   38     0.3777   4.1293  -0.25790E+00  -0.45552E-01  -0.21570E-01   0.44272E+01   0.10972E+06
   39     0.3896   4.2299  -0.26677E+00  -0.47212E-01  -0.23230E-01   0.44198E+01   0.10938E+06
   40     0.4017   4.3298  -0.27573E+00  -0.48895E-01  -0.24913E-01   0.44125E+01   0.10900E+06
   41     0.4139   4.4291  -0.28478E+00  -0.50600E-01  -0.26618E-01   0.44054E+01   0.10860E+06
   42     0.4262   4.5276  -0.29393E+00  -0.52328E-01  -0.28345E-01   0.43983E+01   0.10817E+06
   43     0.4386   4.6256  -0.30316E+00  -0.54077E-01  -0.30094E-01   0.43914E+01   0.10770E+06
   44     0.4511   4.7229  -0.31249E+00  -0.55848E-01  -0.31866E-01   0.43846E+01   0.10721E+06
   45     0.4637   4.8195  -0.32192E+00  -0.57642E-01  -0.33659E-01   0.43779E+01   0.10670E+06
   46     0.4764   4.9154  -0.33143E+00  -0.59456E-01  -0.35474E-01   0.43713E+01   0.10616E+06
   47     0.4893   5.0106  -0.34103E+00  -0.61292E-01  -0.37309E-01   0.43648E+01   0.10560E+06
   48     0.5022   5.1052  -0.35072E+00  -0.63148E-01  -0.39165E-01   0.43585E+01   0.10502E+06
   49     0.5153   5.1991  -0.36049E+00  -0.65026E-01  -0.41044E-01   0.43523E+01   0.10441E+06
   50     0.5285   5.2923  -0.37036E+00  -0.66926E-01  -0.42944E-01   0.43461E+01   0.10380E+06
